ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios
7666;1;15;3;62%;490;81%;16;4;0;1;5
7666;0;11;3;38%;304;69%;19;2;0;0;3
7668;1;19;6;49%;400;79%;29;1;0;0;5
7668;0;8;2;51%;405;82%;19;3;0;3;3
7669;1;15;4;55%;386;85%;22;1;0;1;3
7669;0;6;1;45%;321;77%;22;4;0;0;4
7670;1;;;;;;;;;;
7670;0;;;;;;;;;;
7672;1;14;4;72%;660;89%;20;1;0;0;4
7672;0;13;5;28%;264;78%;14;3;0;0;2
7671;1;11;5;55%;490;82%;11;3;0;1;6
7671;0;9;2;45%;408;75%;12;3;0;0;6
7674;1;16;4;47%;360;76%;16;1;0;0;10
7674;0;16;7;53%;411;74%;15;1;0;1;5
7676;1;15;5;63%;488;86%;23;5;0;0;5
7676;0;12;3;37%;290;76%;16;2;0;3;4
7677;1;18;10;60%;435;81%;9;2;0;4;15
7677;0;11;4;40%;308;73%;13;2;0;0;4
7673;1;16;2;45%;397;85%;14;1;0;1;7
7673;0;11;0;55%;486;87%;9;0;0;3;4
7675;1;14;3;48%;408;87%;18;2;0;2;1
7675;0;14;5;52%;450;87%;16;1;0;1;1
7678;1;10;2;40%;350;82%;13;4;0;0;2
7678;0;15;0;60%;526;85%;13;2;0;2;6
7679;1;11;4;35%;229;62%;14;3;0;4;8
7679;0;11;4;65%;427;81%;16;0;1;2;4
7680;1;22;6;61%;640;88%;8;1;0;0;8
7680;0;15;4;39%;412;83%;12;2;0;0;5
7686;1;19;10;62%;500;84%;15;3;0;4;6
7686;0;20;2;38%;311;79%;8;4;0;1;6
7685;1;30;4;60%;507;85%;12;2;1;3;16
7685;0;9;5;40%;368;78%;11;1;0;0;1
7684;1;10;7;31%;273;65%;18;1;1;4;4
7684;0;13;1;69%;582;82%;14;1;0;2;7
7682;1;9;7;50%;371;79%;11;1;0;1;3
7682;0;8;6;50%;373;77%;24;3;0;3;5
7681;1;18;2;57%;511;83%;13;4;0;0;8
7681;0;12;2;43%;395;72%;14;1;0;1;5
7683;1;15;6;38%;359;82%;19;2;0;0;6
7683;0;14;4;62%;595;88%;13;3;0;2;6
7687;1;23;9;69%;583;88%;17;4;0;3;11
7687;0;9;4;31%;268;71%;16;3;0;0;3
7688;1;19;6;64%;575;89%;13;1;0;0;6
7688;0;11;3;36%;318;79%;11;2;1;4;5
7690;1;8;5;39%;292;79%;20;3;0;4;2
7690;0;14;3;61%;459;83%;11;2;0;1;4
7692;1;20;7;42%;263;71%;21;6;0;1;5
7692;0;14;3;58%;367;76%;15;1;0;1;2
7691;1;18;5;58%;506;86%;14;4;0;0;4
7691;0;7;2;42%;380;82%;15;2;0;1;3
7689;1;19;9;41%;373;80%;14;4;0;4;3
7689;0;21;7;59%;527;87%;13;2;1;2;5
7694;1;7;1;56%;551;84%;16;3;0;3;9
7694;0;8;1;44%;447;78%;8;2;0;0;3
7693;1;17;9;41%;287;78%;15;6;1;1;8
7693;0;7;4;59%;428;84%;19;3;1;1;3
7695;1;13;3;49%;360;75%;15;4;1;3;5
7695;0;14;6;51%;386;77%;15;1;1;2;1
7696;1;13;6;46%;367;78%;11;3;0;1;7
7696;0;17;8;54%;426;80%;12;1;0;0;7
7697;1;19;5;55%;420;83%;14;4;0;2;3
7697;0;12;5;45%;350;74%;22;3;1;1;4
7698;1;16;5;52%;470;87%;19;3;0;3;2
7698;0;6;3;48%;450;85%;13;1;0;4;3
7701;1;18;9;43%;393;87%;17;2;0;2;7
7701;0;8;3;57%;545;89%;13;3;0;2;2
7703;1;15;4;55%;485;87%;14;1;1;0;7
7703;0;7;2;45%;413;84%;14;2;0;4;0
7702;1;11;6;42%;347;82%;12;0;0;0;7
7702;0;17;10;58%;491;87%;18;3;0;0;7
7700;1;;;;;;;;;;
7700;0;;;;;;;;;;
7699;1;14;3;68%;634;89%;13;0;0;0;3
7699;0;15;7;32%;304;79%;14;0;0;1;2
7707;1;33;12;68%;686;91%;7;1;0;1;7
7707;0;5;3;32%;344;72%;16;2;0;1;1
7708;1;12;6;59%;463;82%;12;3;0;4;5
7708;0;10;5;41%;316;72%;16;2;0;0;11
7704;1;14;3;47%;436;81%;7;2;1;1;6
7704;0;11;4;53%;471;81%;13;3;0;1;6
7706;1;21;10;66%;576;92%;16;2;0;1;8
7706;0;4;2;34%;297;83%;7;0;1;1;4
7705;1;12;1;41%;317;68%;25;1;0;2;5
7705;0;5;0;59%;449;77%;15;0;0;2;3
7709;1;;;;;;;;;;
7709;0;;;;;;;;;;
7710;1;21;7;57%;501;82%;17;0;0;1;6
7710;0;6;5;43%;391;75%;16;2;0;0;3
7711;1;;;;;;;;;;
7711;0;;;;;;;;;;
7716;1;7;4;26%;203;68%;9;2;1;0;5
7716;0;11;5;74%;611;88%;14;2;0;3;5
7717;1;18;7;52%;473;85%;19;4;0;0;2
7717;0;3;1;48%;449;83%;16;3;1;2;1
7714;1;17;10;61%;486;86%;14;3;0;1;3
7714;0;9;5;39%;312;77%;22;3;0;0;5
7715;1;16;4;52%;412;82%;11;3;0;4;9
7715;0;10;5;48%;404;80%;14;0;0;3;2
7712;1;12;2;48%;399;78%;19;0;1;2;4
7712;0;8;4;52%;420;78%;15;1;1;2;2
7713;1;18;3;47%;441;86%;17;3;0;3;6
7713;0;13;6;53%;497;86%;14;3;0;1;4
7718;1;15;2;61%;450;84%;13;2;0;0;5
7718;0;15;5;39%;285;69%;16;1;0;2;4
7719;1;19;4;55%;496;81%;10;0;1;0;5
7719;0;7;3;45%;426;79%;9;1;0;0;5
7721;1;15;7;67%;538;84%;15;1;0;0;8
7721;0;8;2;33%;285;69%;17;1;0;3;2
7723;1;8;5;52%;399;82%;17;2;0;1;5
7723;0;12;4;48%;386;80%;19;4;0;3;5
7720;1;11;4;69%;534;82%;14;1;0;0;10
7720;0;9;5;31%;247;61%;15;3;0;2;4
7722;1;16;9;49%;485;83%;10;4;0;0;8
7722;0;17;7;51%;496;85%;6;4;0;1;1
7726;1;12;4;66%;658;90%;15;2;0;0;1
7726;0;2;0;34%;341;79%;16;2;1;3;1
7727;1;11;3;52%;389;82%;21;3;0;0;5
7727;0;7;2;48%;365;81%;14;1;1;4;3
7725;1;11;3;57%;501;89%;14;3;0;2;3
7725;0;12;2;43%;364;83%;15;4;0;1;11
7724;1;14;5;45%;484;86%;9;0;0;0;10
7724;0;11;5;55%;607;86%;14;1;0;1;4
7728;1;26;10;61%;509;88%;14;3;0;0;12
7728;0;7;2;39%;344;78%;15;1;0;0;2
7730;1;21;4;57%;453;82%;15;3;0;2;4
7730;0;9;3;43%;354;71%;19;1;0;1;3
7729;1;13;2;61%;508;86%;9;1;0;2;5
7729;0;12;6;39%;320;81%;10;1;0;2;8
7731;1;8;2;41%;378;81%;15;1;1;1;4
7731;0;9;5;59%;540;86%;9;2;0;1;8
7732;1;18;8;46%;413;86%;13;1;0;2;5
7732;0;9;4;54%;472;86%;15;2;0;4;4
7733;1;13;4;51%;445;81%;14;1;0;3;9
7733;0;9;4;49%;442;77%;16;5;0;1;2
7734;1;9;2;34%;276;74%;11;5;0;1;3
7734;0;18;9;66%;516;83%;21;0;1;2;7
7738;1;19;8;52%;571;91%;11;2;0;0;7
7738;0;12;4;48%;533;91%;10;1;0;0;2
7735;1;22;11;62%;437;77%;8;3;0;1;11
7735;0;9;4;38%;289;68%;15;6;0;1;3
7736;1;11;6;47%;435;84%;14;4;0;2;2
7736;0;18;6;53%;482;88%;14;2;1;4;8
7737;1;10;4;48%;312;76%;22;3;0;3;3
7737;0;15;3;52%;320;72%;14;1;2;0;7
7739;1;15;8;46%;406;83%;12;0;0;0;3
7739;0;12;1;54%;463;87%;11;2;0;2;7
7741;1;12;2;52%;379;70%;20;2;0;1;3
7741;0;6;0;48%;349;74%;24;5;0;3;1
7743;1;19;7;56%;400;81%;14;2;0;0;7
7743;0;15;8;44%;334;77%;22;5;0;1;5
7742;1;13;3;58%;461;86%;20;2;0;1;4
7742;0;7;3;42%;351;77%;19;3;0;0;4
7740;1;23;6;39%;347;78%;11;1;0;5;18
7740;0;3;0;61%;570;87%;5;1;0;0;0
7746;1;;;;;;;;;;
7746;0;;;;;;;;;;
7749;1;25;11;61%;659;88%;6;0;0;0;10
7749;0;15;9;39%;435;83%;14;1;0;1;0
7745;1;11;3;54%;383;81%;16;1;0;5;5
7745;0;9;1;46%;336;77%;11;1;0;0;7
7748;1;22;10;64%;628;88%;10;0;0;1;15
7748;0;12;4;36%;365;84%;10;1;0;0;4
7747;1;12;2;49%;429;84%;19;4;0;2;3
7747;0;13;3;51%;439;88%;12;1;0;1;6
7744;1;33;6;72%;523;86%;14;1;0;3;11
7744;0;7;2;28%;206;57%;16;3;0;1;3
7753;1;14;5;54%;442;82%;14;3;0;2;1
7753;0;17;7;46%;383;76%;23;1;0;2;11
7751;1;9;3;41%;351;80%;9;2;0;3;1
7751;0;13;5;59%;487;85%;14;2;0;0;4
7750;1;15;3;49%;396;83%;12;2;0;2;4
7750;0;9;3;51%;419;84%;15;4;0;1;3
7752;1;18;5;58%;468;82%;13;1;0;0;9
7752;0;12;6;42%;346;74%;15;4;0;0;2
7757;1;14;3;64%;527;84%;12;0;0;3;8
7757;0;8;2;36%;303;71%;19;4;0;0;3
7758;1;12;1;43%;346;78%;16;4;0;1;5
7758;0;14;3;57%;459;83%;11;1;0;4;5
7755;1;12;5;45%;322;75%;20;1;0;4;6
7755;0;23;9;55%;399;79%;9;2;0;1;11
7754;1;;;;;;;;;;
7754;0;;;;;;;;;;
7756;1;11;5;28%;231;77%;16;4;1;1;4
7756;0;8;2;72%;572;87%;10;0;0;1;8
7759;1;11;7;36%;318;72%;11;3;0;2;4
7759;0;14;4;64%;558;82%;14;1;0;1;10
7760;1;19;8;46%;402;75%;18;2;0;1;8
7760;0;14;3;54%;461;78%;17;3;0;2;3
7761;1;19;3;58%;509;86%;17;1;0;0;5
7761;0;3;1;42%;377;80%;9;0;1;1;1
7762;1;21;7;73%;594;88%;16;1;0;1;6
7762;0;3;2;27%;232;72%;6;1;2;3;1
7763;1;13;4;73%;543;83%;21;2;0;4;10
7763;0;3;3;27%;212;60%;24;4;0;0;0
7767;1;17;11;70%;694;91%;13;0;0;0;5
7767;0;11;4;30%;295;82%;13;1;0;0;2
7764;1;13;3;47%;418;80%;12;2;2;2;1
7764;0;19;7;53%;467;83%;15;2;1;1;5
7766;1;11;8;52%;585;89%;18;1;0;0;6
7766;0;11;4;48%;538;89%;9;1;0;0;2
7765;1;20;9;66%;607;89%;11;3;0;0;11
7765;0;11;3;34%;321;79%;8;0;0;1;7
7768;1;17;8;62%;531;84%;20;3;0;2;9
7768;0;8;1;38%;334;73%;27;4;0;3;2
7772;1;10;7;55%;455;81%;16;3;0;2;5
7772;0;15;2;45%;382;78%;23;5;0;4;2
7774;1;12;5;63%;572;87%;13;0;1;1;10
7774;0;9;2;37%;338;76%;12;2;0;2;4
7770;1;18;6;54%;455;85%;28;3;0;0;3
7770;0;12;5;46%;403;82%;17;2;0;1;3
7773;1;12;5;47%;481;85%;17;1;0;0;2
7773;0;15;4;53%;531;87%;9;4;0;1;6
7769;1;;;;;;;;;;
7769;0;;;;;;;;;;
7771;1;25;6;62%;515;85%;13;0;0;0;5
7771;0;8;1;38%;315;73%;12;2;0;1;8
7775;1;14;4;56%;481;82%;16;1;0;4;7
7775;0;6;2;44%;393;76%;16;2;0;1;5
7776;1;16;3;45%;410;85%;15;3;0;1;5
7776;0;6;2;55%;502;84%;12;2;0;1;1
7777;1;8;2;33%;252;66%;20;0;0;0;0
7777;0;11;1;67%;505;83%;19;3;0;2;9
7779;1;14;3;55%;404;80%;18;3;0;1;5
7779;0;16;5;45%;338;78%;22;2;0;2;7
7778;1;14;4;55%;397;79%;19;3;0;1;9
7778;0;12;2;45%;336;75%;15;2;0;2;7
7783;1;16;2;42%;285;73%;15;4;0;1;8
7783;0;8;4;58%;423;81%;17;2;1;1;2
7784;1;19;8;62%;478;89%;15;3;0;0;9
7784;0;7;2;38%;300;80%;14;2;0;0;3
7780;1;18;4;65%;609;88%;12;3;0;3;10
7780;0;13;2;35%;338;81%;12;2;0;0;5
7782;1;14;4;46%;413;83%;9;2;0;1;4
7782;0;13;5;54%;491;83%;14;3;0;1;4
7781;1;16;5;53%;470;81%;18;5;0;0;3
7781;0;12;2;47%;440;82%;14;3;0;1;3
7787;1;5;1;36%;298;65%;16;1;0;3;1
7787;0;24;5;64%;520;82%;20;0;0;2;8
7789;1;23;5;58%;411;85%;7;1;0;2;15
7789;0;9;3;42%;314;72%;12;0;0;1;9
7785;1;19;7;67%;506;88%;12;3;0;2;17
7785;0;11;5;33%;254;72%;20;4;0;1;2
7788;1;11;5;46%;410;79%;20;4;0;3;5
7788;0;12;5;54%;481;86%;20;1;0;3;2
7786;1;15;6;29%;242;72%;10;3;0;1;4
7786;0;17;1;71%;593;88%;11;3;0;1;8
7793;1;14;4;30%;259;71%;16;2;0;0;3
7793;0;14;2;70%;593;88%;9;2;0;4;11
7792;1;12;7;43%;348;76%;29;4;0;2;5
7792;0;18;4;57%;446;83%;18;2;0;1;5
7794;1;10;5;53%;446;84%;18;4;0;4;2
7794;0;16;5;47%;397;83%;17;2;0;1;6
7791;1;14;6;40%;378;82%;10;2;0;3;3
7791;0;8;2;60%;565;86%;15;1;0;2;5
7795;1;11;4;69%;641;90%;11;0;0;1;4
7795;0;10;5;31%;293;76%;19;3;0;1;4
7790;1;17;8;51%;459;77%;17;4;0;3;2
7790;0;9;0;49%;460;80%;18;3;0;0;5
7796;1;15;6;57%;474;88%;16;1;0;3;2
7796;0;13;3;43%;364;84%;13;2;1;0;3
7797;1;;;;;;;;;;
7797;0;;;;;;;;;;
7798;1;16;2;56%;505;83%;18;1;0;0;7
7798;0;12;4;44%;419;78%;11;1;0;1;6
7799;1;19;6;67%;630;89%;10;0;0;0;9
7799;0;5;2;33%;318;72%;9;3;0;1;2
7801;1;14;3;49%;365;77%;17;2;0;2;4
7801;0;8;2;51%;376;78%;21;3;0;1;2
7800;1;13;3;49%;434;82%;11;0;0;1;4
7800;0;17;6;51%;447;84%;15;1;0;0;7
7802;1;18;7;49%;413;80%;22;2;0;2;7
7802;0;6;0;51%;422;82%;13;2;0;0;2
7804;1;13;1;46%;420;81%;16;2;0;8;9
7804;0;11;3;54%;492;81%;18;3;0;2;3
7806;1;;;;;;;;;;
7806;0;;;;;;;;;;
7805;1;25;6;57%;449;82%;16;1;0;2;11
7805;0;13;5;43%;368;76%;16;3;0;3;0
7809;1;16;5;59%;406;80%;14;2;0;1;10
7809;0;7;2;41%;301;78%;19;3;1;1;3
7808;1;17;3;55%;568;88%;9;0;0;2;2
7808;0;3;2;45%;467;85%;10;1;0;0;1
7807;1;22;4;43%;394;78%;17;4;1;0;4
7807;0;14;6;57%;526;85%;8;1;0;2;4
7803;1;22;8;61%;484;83%;12;1;0;0;9
7803;0;18;6;39%;331;78%;13;1;0;0;7
7810;1;10;5;42%;358;82%;18;3;0;2;1
7810;0;21;7;58%;498;84%;13;2;1;0;7
7812;1;18;6;63%;554;90%;13;3;0;1;10
7812;0;13;6;37%;337;81%;15;2;0;0;6
7814;1;6;3;30%;203;69%;8;1;0;2;4
7814;0;11;4;70%;462;87%;16;3;0;2;12
7813;1;11;2;40%;363;80%;18;2;0;3;4
7813;0;8;2;60%;558;84%;16;2;0;1;2
7815;1;30;8;72%;547;86%;15;1;0;5;12
7815;0;7;2;28%;222;59%;14;3;1;0;4
7811;1;20;4;44%;305;76%;10;2;2;2;5
7811;0;17;5;56%;411;84%;16;4;0;0;5
7816;1;16;8;36%;275;74%;15;1;0;1;3
7816;0;10;3;64%;485;83%;11;0;0;2;7
7818;1;17;6;29%;273;75%;7;1;1;0;6
7818;0;26;10;71%;675;89%;16;3;0;2;8
7819;1;16;4;68%;493;84%;15;3;0;3;5
7819;0;11;3;32%;228;69%;11;4;0;2;7
7817;1;;;;;;;;;;
7817;0;;;;;;;;;;
7821;1;10;5;40%;341;80%;13;4;0;1;1
7821;0;13;4;60%;504;88%;17;1;1;0;8
7820;1;13;4;55%;463;85%;15;3;0;0;4
7820;0;14;5;45%;394;75%;18;1;0;0;4
7827;1;19;7;71%;605;88%;14;3;0;2;12
7827;0;9;3;29%;250;73%;12;1;0;0;3
7826;1;22;7;78%;682;89%;23;4;0;2;12
7826;0;6;1;22%;206;62%;11;1;1;1;0
7824;1;9;4;30%;224;68%;24;3;0;1;3
7824;0;11;1;70%;504;83%;14;4;0;1;7
7825;1;16;7;47%;364;81%;23;3;0;0;10
7825;0;10;4;53%;408;86%;13;5;0;1;7
7822;1;12;4;49%;311;81%;23;2;0;1;6
7822;0;21;8;51%;314;82%;14;5;0;2;9
7823;1;14;6;53%;432;79%;23;1;0;0;2
7823;0;8;2;47%;407;80%;11;2;0;4;1
7829;1;12;4;48%;384;77%;14;2;0;4;6
7829;0;13;6;52%;405;77%;11;3;0;1;17
7828;1;17;5;43%;389;88%;18;2;0;2;4
7828;0;8;3;57%;511;87%;16;1;1;2;3
7832;1;14;5;36%;285;72%;20;3;0;0;4
7832;0;19;3;64%;502;82%;12;1;0;5;3
7833;1;17;4;64%;544;84%;11;3;0;3;11
7833;0;8;3;36%;321;75%;14;3;0;0;3
7834;1;13;5;56%;470;78%;16;1;0;1;6
7834;0;17;6;44%;388;79%;11;5;0;2;4
7830;1;26;8;68%;563;86%;11;1;0;0;5
7830;0;13;5;32%;258;70%;14;4;0;0;5
7831;1;;;;;;;;;;
7831;0;;;;;;;;;;
7835;1;;;;;;;;;;
7835;0;;;;;;;;;;
7837;1;21;10;53%;497;86%;13;3;0;1;5
7837;0;9;2;47%;441;86%;9;2;0;0;7
7839;1;16;6;61%;543;85%;9;0;0;3;6
7839;0;9;3;39%;353;79%;11;0;0;4;6
7838;1;11;6;37%;266;65%;18;3;0;0;6
7838;0;16;4;63%;463;82%;17;2;0;2;5
7836;1;18;7;64%;605;90%;20;1;0;1;6
7836;0;7;4;36%;351;82%;13;2;0;5;2
7845;1;19;8;31%;267;75%;12;0;0;1;6
7845;0;14;4;69%;581;87%;14;0;0;0;3
7843;1;11;3;51%;431;83%;20;4;1;0;3
7843;0;11;6;49%;448;81%;10;1;0;0;4
7841;1;20;1;71%;475;81%;15;3;0;2;18
7841;0;10;3;29%;207;62%;10;3;0;0;2
7840;1;10;5;28%;275;78%;12;1;0;1;4
7840;0;21;4;72%;686;87%;8;1;0;2;10
7844;1;16;1;43%;363;80%;9;2;0;0;10
7844;0;9;4;57%;496;83%;13;2;0;0;4
7842;1;10;5;44%;371;81%;17;6;0;1;5
7842;0;12;2;56%;469;85%;10;2;0;2;3
7849;1;19;5;62%;450;84%;17;5;0;3;4
7849;0;3;1;38%;290;70%;26;3;0;1;0
7847;1;18;4;37%;227;70%;18;5;0;4;3
7847;0;12;6;63%;386;80%;15;3;1;0;9
7846;1;14;4;55%;484;81%;14;3;0;1;3
7846;0;10;3;45%;405;78%;22;2;0;0;5
7848;1;20;4;57%;406;80%;15;1;0;1;12
7848;0;6;3;43%;328;69%;15;3;0;1;4
7850;1;18;6;59%;433;85%;18;3;0;1;7
7850;0;16;6;41%;290;78%;19;2;1;2;7
7851;1;20;4;67%;610;87%;7;2;0;2;8
7851;0;12;1;33%;308;76%;12;3;0;1;3
7852;1;9;2;56%;493;88%;14;2;0;2;7
7852;0;13;5;44%;395;86%;19;2;0;2;5
7853;1;27;8;38%;313;85%;19;2;0;0;6
7853;0;12;6;62%;528;89%;11;2;0;2;2
7856;1;16;5;69%;636;88%;12;0;0;1;8
7856;0;7;4;31%;293;72%;10;1;0;2;2
7855;1;;;;;;;;;;
7855;0;;;;;;;;;;
7858;1;21;9;59%;518;87%;16;2;0;1;5
7858;0;5;0;41%;359;81%;16;2;1;0;3
7859;1;23;12;63%;480;83%;16;1;0;1;9
7859;0;13;6;37%;278;70%;8;0;0;0;8
7854;1;17;5;64%;489;89%;16;2;1;4;3
7854;0;13;3;36%;270;77%;11;0;0;3;5
7857;1;23;6;48%;354;80%;19;1;0;0;4
7857;0;12;4;52%;401;81%;19;3;0;0;3
7863;1;15;6;59%;559;88%;18;2;0;1;2
7863;0;15;8;41%;388;85%;9;3;0;1;6
7862;1;26;11;53%;380;80%;15;0;0;4;10
7862;0;7;3;47%;350;77%;16;2;0;1;8
7865;1;13;4;47%;359;76%;19;4;1;0;8
7865;0;9;3;53%;412;78%;11;2;1;2;6
7861;1;;;;;;;;;;
7861;0;;;;;;;;;;
7864;1;8;3;45%;309;72%;17;7;1;1;3
7864;0;20;6;55%;374;78%;27;4;0;1;6
7860;1;23;7;67%;483;84%;20;1;0;3;6
7860;0;7;2;33%;247;68%;16;3;0;1;4
7866;1;9;4;40%;413;80%;8;2;0;3;6
7866;0;16;3;60%;593;87%;11;2;0;1;4
7868;1;21;4;57%;612;89%;6;2;0;0;2
7868;0;5;4;43%;475;86%;16;1;0;1;2
7867;1;6;2;29%;207;57%;16;4;1;0;1
7867;0;18;3;71%;497;86%;14;2;0;0;10
7869;1;19;3;65%;646;92%;15;3;0;0;11
7869;0;9;3;35%;354;86%;16;2;0;1;3
7871;1;9;2;43%;344;78%;19;4;0;2;5
7871;0;17;11;57%;444;82%;16;2;0;3;4
7870;1;21;7;46%;323;78%;12;2;0;3;9
7870;0;7;2;54%;394;79%;18;1;0;0;2
7877;1;15;5;39%;408;81%;16;3;0;1;4
7877;0;14;5;61%;621;86%;9;2;0;0;3
7872;1;16;2;59%;426;79%;9;1;0;1;4
7872;0;17;0;41%;302;76%;12;1;0;0;8
7873;1;;;;;;;;;;
7873;0;;;;;;;;;;
7874;1;21;8;67%;526;85%;10;1;0;3;11
7874;0;9;2;33%;278;68%;11;0;0;0;2
7876;1;17;2;48%;425;89%;10;2;0;0;5
7876;0;7;2;52%;477;87%;13;2;0;0;2
7875;1;9;2;36%;283;74%;13;4;0;0;3
7875;0;15;3;64%;483;84%;17;4;0;0;8
7878;1;20;5;59%;472;86%;17;1;1;4;5
7878;0;8;6;41%;337;82%;18;2;0;0;3
7879;1;17;4;37%;295;78%;19;4;0;1;4
7879;0;17;5;63%;502;85%;16;2;1;1;4
7880;1;11;4;68%;513;84%;23;6;0;0;5
7880;0;9;6;32%;245;71%;25;5;0;1;4
7882;1;16;3;41%;320;77%;14;0;0;0;3
7882;0;15;4;59%;463;81%;25;3;0;4;4
7881;1;15;4;54%;504;82%;15;2;0;0;1
7881;0;13;5;46%;423;82%;15;3;0;3;2
7887;1;22;6;69%;559;84%;9;1;0;3;10
7887;0;9;5;31%;270;68%;15;2;1;0;0
7884;1;15;5;45%;404;84%;17;2;0;1;2
7884;0;22;5;55%;481;87%;16;0;0;0;4
7886;1;12;5;40%;325;80%;13;2;0;0;6
7886;0;15;6;60%;508;85%;15;1;0;2;5
7885;1;;;;;;;;;;
7885;0;;;;;;;;;;
7883;1;14;3;49%;411;77%;9;0;0;2;5
7883;0;13;2;51%;421;75%;19;2;0;0;3
7888;1;15;6;64%;516;88%;10;0;0;0;4
7888;0;8;2;36%;294;81%;20;1;0;1;3
7890;1;9;3;47%;360;78%;22;2;0;3;3
7890;0;21;6;53%;384;78%;16;2;0;1;16
7889;1;16;3;73%;573;86%;14;3;0;0;17
7889;0;10;4;27%;223;65%;20;2;0;0;2
7891;1;25;11;57%;456;83%;16;2;0;4;10
7891;0;9;2;43%;356;78%;19;2;0;1;4
7898;1;17;6;39%;376;78%;14;2;0;1;4
7898;0;7;3;61%;609;85%;14;3;0;1;4
7894;1;;;;;;;;;;
7894;0;;;;;;;;;;
7897;1;13;5;47%;367;82%;14;2;0;2;4
7897;0;10;3;53%;415;78%;23;2;0;0;5
7895;1;8;5;28%;239;64%;11;4;0;2;2
7895;0;25;5;72%;597;88%;19;2;0;2;8
7893;1;18;6;49%;434;82%;12;3;0;0;13
7893;0;6;2;51%;479;83%;16;1;0;0;5
7892;1;23;6;61%;539;86%;16;4;0;0;9
7892;0;6;3;39%;366;79%;12;2;0;3;3
7896;1;13;2;58%;490;83%;11;0;1;0;4
7896;0;15;2;42%;360;75%;15;1;1;0;4
7899;1;18;4;39%;372;84%;15;2;0;1;5
7899;0;19;7;61%;604;91%;14;2;0;2;3
7905;1;24;9;69%;562;83%;22;2;0;3;11
7905;0;13;7;31%;259;61%;24;4;0;2;3
7902;1;25;3;59%;396;85%;12;2;0;0;5
7902;0;9;2;41%;290;74%;18;3;0;0;2
7900;1;16;4;58%;463;82%;12;1;0;0;10
7900;0;10;3;42%;346;77%;20;1;0;2;4
7901;1;;;;;;;;;;
7901;0;;;;;;;;;;
7904;1;27;7;66%;553;90%;13;2;0;0;13
7904;0;5;1;34%;287;78%;10;1;1;1;3
7903;1;32;9;65%;503;86%;15;0;0;2;7
7903;0;9;1;35%;277;75%;13;1;0;3;3
7907;1;13;4;45%;468;86%;15;3;0;0;2
7907;0;10;3;55%;551;88%;20;4;0;2;6
7908;1;11;3;37%;246;76%;16;2;0;1;5
7908;0;14;4;63%;419;85%;17;6;2;3;8
7909;1;15;6;56%;486;85%;29;4;0;2;5
7909;0;10;5;44%;376;82%;16;2;0;0;5
7906;1;21;9;73%;525;84%;9;0;0;1;9
7906;0;5;3;27%;215;60%;16;4;0;2;1
7911;1;8;1;44%;374;80%;8;2;0;3;5
7911;0;17;7;56%;475;84%;14;3;0;1;9
7910;1;16;8;52%;382;80%;17;7;0;1;6
7910;0;10;3;48%;373;77%;16;1;1;2;4
7912;1;5;1;43%;377;78%;26;4;0;0;3
7912;0;7;2;57%;488;84%;20;5;0;0;4
7915;1;14;5;44%;420;86%;18;1;0;4;3
7915;0;9;8;56%;545;87%;21;2;0;1;6
7916;1;19;4;58%;421;83%;11;1;0;2;14
7916;0;11;6;42%;334;79%;15;4;0;1;6
7914;1;13;4;52%;414;83%;9;3;0;4;6
7914;0;17;8;48%;372;82%;12;3;1;0;8
7913;1;14;9;41%;273;73%;15;3;0;2;7
7913;0;13;4;59%;394;81%;8;1;0;3;5
7918;1;11;5;68%;499;88%;18;3;0;2;3
7918;0;4;0;32%;243;78%;19;4;0;0;2
7917;1;13;4;42%;375;80%;15;0;0;0;1
7917;0;10;1;58%;521;84%;16;0;0;1;5
7919;1;6;1;41%;295;71%;16;3;0;1;2
7919;0;14;1;59%;400;80%;19;3;0;0;17
7921;1;9;3;51%;366;79%;16;2;0;3;6
7921;0;9;3;49%;364;83%;9;3;1;5;3
7924;1;9;2;36%;261;74%;15;2;1;2;9
7924;0;19;3;64%;479;86%;14;4;0;0;6
7922;1;27;8;48%;419;81%;11;1;0;2;11
7922;0;13;6;52%;446;83%;10;3;0;1;8
7923;1;19;6;56%;468;87%;21;1;0;1;2
7923;0;10;3;44%;369;84%;13;1;1;1;5
7920;1;13;3;59%;560;87%;16;1;1;0;6
7920;0;13;4;41%;411;87%;9;0;1;1;1
7925;1;19;8;42%;368;79%;20;3;0;3;8
7925;0;11;3;58%;515;83%;19;4;0;1;2
7928;1;14;7;63%;580;86%;11;0;0;1;5
7928;0;13;2;37%;342;79%;21;3;1;1;6
7929;1;10;6;44%;382;85%;21;5;0;1;1
7929;0;10;3;56%;475;87%;13;1;0;1;3
7926;1;15;4;46%;436;86%;21;2;1;1;2
7926;0;10;4;54%;510;89%;11;2;1;2;6
7927;1;21;13;68%;608;88%;18;0;0;0;8
7927;0;8;3;32%;283;71%;13;1;0;2;3
7933;1;16;3;60%;538;83%;21;1;0;0;3
7933;0;10;3;40%;360;76%;14;3;0;2;5
7938;1;21;8;51%;391;82%;12;2;0;4;3
7938;0;5;1;49%;386;81%;15;3;0;0;5
7931;1;15;2;51%;394;84%;12;0;0;0;3
